address,area,price
红旗大街道外段-双龙绿色家园,道外,1500
太平桥-松乐家园,道外,1500
大方里-大方里小区,道外,800
三棵树-平湖小区,道外,1000
玛克威-荟方里小区,道外,1000
三棵树-北棵小区(西区),道外,1600
承德广场-升平街86号小区,道外,9000
辽河路-辽河小区,道外,900
辽河路-红旗小区(一区),道外,900
玛克威-荟方里小区,道外,1400
承德广场-景阳街一工具小区,道外,700
道外周边-梧桐郡,道外,1000
泰富长安城-泰富长安城(北区),道外,1000
靖宇-旭光小区,道外,1800
滨江-好民居滨江新城(G区),道外,1600
太古-太古小区,道外,750
靖宇-集良小区,道外,900
北环商城-宝宇天邑澜湾,道外,2200
红旗大街道外段-红平小区,道外,1600
承德广场-南极国际尚金华府(二期),道外,2600
太古-黑航住宅,道外,1000
宏伟路-红河七街区,道外,1500
南马路-南马公寓,道外,900
南极市场-福宏名城,道外,1500
南直路-和平小区(道外),道外,1200
靖宇-旭光小区,道外,800
承德广场-同济小区,道外,700
靖宇-江畔方元三街区,道外,1600
靖宇-百年新城,道外,2600
三棵树-祥泰名苑(南区),道外,1200
太古-太古小区,道外,900
靖宇-观澜宝邸,道外,1500
红旗大街道外段-红平小区,道外,1400
和平小区-和平小区(南岗),道外,1500
太平桥-上和城,道外,900
三棵树-三棵小区,道外,1400
靖宇-观澜宝邸,道外,1500
玛克威-保障华庭小区,道外,600
和平小区-和平小区(南岗),道外,1500
承德广场-南极街小区,道外,1800
三棵树-三棵小区,道外,1400
南直路-药六嘉园,道外,2200
三棵树-桦树小区(A区),道外,1300
大方里-大方里小区,道外,1200
辽河路-红旗小区(二区),道外,1100
大方里-大方里小区,道外,850
太古-好民居滨江新城(D区),道外,1700
靖宇-丽兹江畔(一期),道外,1300
辽河路-红旗小区(二区),道外,1350
哈东站-菜站小区(道外),道外,380
宏伟路-进步小区,道外,800
大方里-大方里小区,道外,2600
玛克威-兴业小区,道外,1600
南直路-宇轩花园(一期),道外,600
靖宇-台胞小区,道外,260
玛克威-滨江凤凰城(一期),道外,1100
南直路-柏悦星城,道外,2300
太平桥-永平小区,道外,1300
辽河路-红旗小区(二区),道外,1800
南直路-和平小区(道外),道外,200
南直路-红河教师住宅小区,道外,1400
辽河路-红旗小区(一区),道外,1400
辽河路-富达蓝山,道外,2500
玛克威-滨江凤凰城(南区),道外,1000
辽河路-红旗小区(一区),道外,750
承德广场-大水晶街小区,道外,500
辽河路-红旗小区(一区),道外,1100
南直路-药六嘉园,道外,2400
靖宇-台胞小区,道外,200
太古-轩辕花园,道外,4500
红旗大街道外段-双龙绿色家园,道外,2900
辽河路-红旗小区(一区),道外,1100
承德广场-太古公馆,道外,1580
靖宇-台胞小区,道外,200
大方里-大方里小区,道外,1500
红旗大街道外段-双龙绿色家园,道外,2900
承德广场-南极国际尚金华府(二期),道外,2400
靖宇-靖宇小区,道外,850
大新街-大新街267号小区,道外,1300
先锋路道外段-东棵阳光丽都,道外,1200
港务局-沃华水岸(西区),道外,950
南直路-柏悦星城,道外,2400
玛克威-南十七道街95号小区,道外,500
港务局-东直家园,道外,1500
三棵树-哈东新区B区,道外,1050
宏伟路-宏南小区,道外,1300
大方里-大方里小区,道外,1500
靖宇-东升江畔,道外,6500
玛克威-竹林小区,道外,700
南直路-和平小区(道外),道外,1400
玛克威-沿江小区,道外,700
三棵树-三棵小区,道外,950
哈东站-泰富长安城(三期),道外,1200
北环商城-宝宇天邑澜湾,道外,5500
哈东站-南棵绿荫小区(二期),道外,480
太古-南勋小区,道外,1350
太古-好民居滨江新城(F区),道外,1350
承德广场-曼哈顿奥韵国际,道外,1000
太古-轩辕花园,道外,1500
太古-轩辕花园,道外,1300
三棵树-三棵小区,道外,1000
太古-太古小区,道外,1300
太平桥-永平小区,道外,1600
港务局-陶瓷小区,道外,1500
靖宇-钱塘小区,道外,850
玛克威-滨海大厦,道外,1860
港务局-陶瓷小区,道外,1500
太平桥-永平小区,道外,700
玛克威-滨海大厦,道外,1860
三棵树-南直小区,道外,1000
太古-好民居滨江新城(E区),道外,1600
大新-滨港水岸怡江湾,道外,1500
太平桥-上和城,道外,1700
太古-太古新天地,道外,550
先锋路道外段-中铁嘉园,道外,850
哈东站-恒大御峰,道外,2200
太平桥-黎华小区,道外,1300
三棵树-水利小区,道外,1000
南直路-橄榄城,道外,2500
辽河路-红旗小区(二区),道外,800
靖宇-钱塘小区,道外,1450
大方里-大方里小区,道外,1000
三棵树-三棵小区,道外,850
南直路-宇轩花园(一期),道外,650
太平桥-上和城,道外,2400
三棵树-天恒小区,道外,1000
太平桥-松乐家园,道外,900
玛克威-航运住宅小区,道外,1650
玛克威-正阳北小区,道外,900
太平桥-新乐小区,道外,600
太平桥-上和城,道外,2300
靖宇-集良小区,道外,850
太古-正大龙生花园,道外,1200
承德广场-景阳街一工具小区,道外,1500
大方里-大方里小区,道外,1500
红旗大街道外段-红平小区,道外,400
玛克威-荟方里小区,道外,900
大新-滨港水岸怡江湾,道外,1800
靖宇-钱塘小区,道外,700
南直路-宇轩花园(一期),道外,400
承德广场-太古公馆,道外,1700
玛克威-荟方里小区,道外,900
宏伟路-卫生小区,道外,400
靖宇-钱塘小区,道外,700
太平桥-黎华小区,道外,500
承德广场-太古公馆,道外,1700
靖宇-大观园小区,道外,3800
靖宇-台胞小区,道外,200
太古-沃华水岸(东区),道外,600
玛克威-仁礼星座,道外,2200
辽河路-红旗小区(二区),道外,400
大新-江滨小区,道外,1200
太古-太古小区,道外,950
靖宇-江南明珠,道外,2200
太古-太古小区,道外,650
太平桥-黎华小区,道外,1500
港务局-沃华水岸(西区),道外,1700
南直路-橄榄城,道外,1500
太古-花园小区,道外,700
玛克威-滨海大厦,道外,1300
靖宇-东升江畔,道外,6500
南直路-柏悦星城,道外,2300
太平大街-哈工程家属楼,道外,1900
宏伟路-进步小区,道外,1000
红旗大街道外段-红平小区,道外,1100
南直路-和平小区(道外),道外,1000
太古-太古时代广场,道外,1800
太平桥-永平小区,道外,500
三棵树-三棵小区,道外,1000
三棵树-新江桥小区,道外,1500
承德广场-升平街86号小区,道外,1800
玛克威-滨江凤凰城(一期),道外,1100
辽河路-红旗小区(二区),道外,700
泰富长安城-泰富长安城(南区),道外,1200
太古-东方红小区,道外,1800
太平桥-黎华小区,道外,1000
太平桥-黎华小区,道外,1000
靖宇-台胞小区,道外,1000
哈东站-南棵绿荫小区理想苑,道外,1500
太古-正大龙生花园,道外,850
哈东站-南棵绿荫小区成功苑,道外,1150
南直路-宇轩花园(一期),道外,450
承德广场-南极国际尚金华府(二期),道外,2600
南极市场-南极国际尚金华府(三期),道外,2500
南直路-橄榄城,道外,1400
太平桥-永平小区,道外,480
北环商城-宝宇天邑澜湾,道外,5000
太古-黑航住宅,道外,800
和平小区-和平小区(南岗),道外,1100
道外周边-新一头道街21号院,道外,3800
南直路-宇轩花园(一期),道外,750
辽河路-红旗小区(二区),道外,700
承德广场-太古公馆,道外,1400
哈东站-恒大御峰,道外,2000
太平桥-黎华小区,道外,800
太古-南勋社区,道外,800
承德广场-德胜街小区,道外,900
哈东站-长江小区,道外,1600
太古-太古小区,道外,1200
南极市场-南坎小区,道外,1250
辽河路-红旗小区(二区),道外,4000
太平桥-上和城,道外,1400
太平桥-新乐小区,道外,1300
宏伟路-宏伟嘉园,道外,1700
滨江-好民居滨江新城(G区),道外,1600
太平桥-新乐小区,道外,1100
红旗大街道外段-双龙绿色家园,道外,300
南直路-市二院家属楼,道外,1200
宏伟路-红河五街区,道外,1100
太平桥-育英小区,道外,750
港务局-陶瓷小区,道外,1300
宏伟路-红河五街区,道外,1100
大新-滨港水岸怡江湾,道外,4300
港务局-陶瓷小区,道外,1200
港务局-陶瓷小区,道外,4000
靖宇-台胞小区,道外,400
南直路-大有坊小区,道外,1150
玛克威-航运住宅小区,道外,4000
承德广场-南极国际尚金华府(二期),道外,4900
南直路-橄榄城,道外,1200
南极市场-南极国际尚金华府(三期),道外,900
太古-太古新天地,道外,1300
辽河路-辽河小区,道外,1500
辽河路-红旗小区(一区),道外,1900
道外周边-哈东华府,道外,1000
玛克威-荟方里小区,道外,1000
北环商城-宝宇天邑澜湾,道外,7700
南直路-柏悦星城,道外,4200
南马路-景阳小区,道外,700
宏伟路-进步小区,道外,1400
港务局-陶瓷小区,道外,1950
三棵树-泰达小区,道外,1300
太古-黑航住宅,道外,1100
哈东站-北棵小区(东区),道外,1500
承德广场-南极国际尚金华府(二期),道外,2500
南直路-和平小区(道外),道外,1000
港务局-沃华水岸(西区),道外,1400
三棵树-三机小区(西区),道外,500
大新-北环俊景,道外,1050
太平桥-华北小区,道外,700
南直路-宏图小区,道外,1100
和平小区-和平小区(南岗),道外,1400
南直路-和平小区(道外),道外,1400
南直路-宇轩花园(一期),道外,600
南直路-红旗小区(二区),道外,1400
辽河路,道外,1000
辽河路-红旗小区(一区),道外,1500
哈东站-南棵绿荫小区成功苑,道外,1000
和平小区-和平小区(南岗),道外,750
先锋路道外段-红河八街区,道外,1300
宏伟路-中财雅典城,道外,1400
南极市场-宝宇天邑澜湾,道外,3600
北环商城-宇轩花园(一期),道外,5500
南直路-宝宇天邑澜湾,道外,850
北环商城-校园小区,道外,2700
南直路-塘瓷小区,道外,1100
靖宇-红平小区,道外,1500
红旗大街道外段-钱塘小区,道外,1800
靖宇-红河五街区,道外,1300
宏伟路-红旗小区(一区),道外,1600
辽河路-景阳SOHO,道外,900
道外周边-上和城,道外,2000
太平桥-南棵绿荫小区吉祥苑,道外,1800
哈东站-永平小区,道外,3000
太平桥-校园小区,道外,880
南直路-北棵小区(东区),道外,800
哈东站-泰达小区,道外,1250
三棵树-滨港水岸怡江湾,道外,260
大新-红旗小区(一区),道外,2000
辽河路-红旗小区(一区),道外,1000
辽河路-三棵小区,道外,1800
三棵树-麒麟华府,道外,750
太古-哈工程家属楼,道外,2300
太平大街-南马公寓,道外,750
南马路-保障华庭(南区),道外,1250
太古-钱塘小区,道外,2800
靖宇-北七小区,道外,1000
太古-建兴小区,道外,1000
南直路-南马公寓,道外,1150
南马路-辽河小区,道外,550
辽河路,道外,1400
辽河路-辽河小区,道外,1400
哈东站-铁路家属楼,道外,1100
辽河路-红旗小区(一区),道外,1250
南马路-景阳小区,道外,1900
宏伟路-松电小区(南区),道外,1500
哈东站-长江小区,道外,1300
南直路-和平工业小区,道外,1000
港务局-东直家园,道外,1500
辽河路-红旗小区(二区),道外,1500
南直路-和平小区(道外),道外,500
太平桥-黎华小区,道外,1800
长春街-宝宇天邑环球港,道外,2800
玛克威-滨江凤凰城(南区),道外,1000
南直路-柏悦星城,道外,1800
南极市场-福宏名城,道外,1600
靖宇-大观园小区,道外,850
太平桥-上和城,道外,2000
玛克威-兴业小区,道外,1200
港务局-东直家园,道外,1500
宏伟路-进步小区,道外,800
泰富长安城-泰富长安城(南区),道外,1000
大方里-大方里小区,道外,1500
先锋路道外段-润成水云天,道外,2200
太古-江畔方元四街区,道外,850
玛克威-丽兹江畔(二期),道外,1500
大方里-大方里小区,道外,260
宏伟路-红河八街区,道外,1800
南直路-柏悦星城,道外,1500
靖宇-117小区,道外,1000
太平桥-永平小区,道外,650
太古-沃华水岸(东区),道外,1400
大新-方远滨江国际,道外,1100
南直路-柏悦星城,道外,1900
大新-滨港水岸怡江湾,道外,1300
承德广场-南极街小区,道外,700
承德广场-南极街小区,道外,700
靖宇-集良小区,道外,850
南直路-橄榄城,道外,2600
大方里-大方里小区,道外,1000
道外周边-景阳SOHO,道外,2000
滨江-东升江郡,道外,2200
哈东站-南棵绿荫小区成功苑,道外,1800
太古-好民居滨江新城(F区),道外,1500
靖宇-集良小区,道外,1200
滨江-东升江郡,道外,1600
靖宇-台胞小区,道外,200
太古-好民居滨江新城(E区),道外,1600
三棵树-水利小区,道外,750
大方里-哈尔滨工程大学第三生活小...,道外,1700
三棵树-南棵小区,道外,1200
太古-太古小区,道外,1200
南极市场-福宏名城,道外,1800
辽河路-辽河小区,道外,1350
哈东站-泰富长安城(三期),道外,1300
南直路-体育小区,道外,1500
辽河路-红旗小区(一区),道外,1400
太古-好民居滨江新城(F区),道外,1200
先锋路道外段-东棵阳光丽都,道外,50000
大方里-哈尔滨工程大学第三生活小...,道外,1500
靖宇-旭光小区,道外,750
港务局-陶瓷小区,道外,1250
三棵树-绿化小区,道外,1500
太平桥-永平小区,道外,550
靖宇-百年新城,道外,200
南极市场-南康小区,道外,1200
靖宇-钱塘小区,道外,1200
长春街-宝宇天邑环球港,道外,3000
靖宇-观澜宝邸,道外,1500
太平桥-上和城,道外,1500
南直路-橄榄城,道外,1300
南直路-橄榄城,道外,1300
承德广场-景阳街一工具小区,道外,650
辽河路-辽河小区,道外,200
太平桥-新乐小区,道外,1400
太古-好民居滨江新城(D区),道外,1100
大方里-大方里小区,道外,400
宏伟路-红河八街区,道外,300
哈东站-南棵绿荫小区同心苑,道外,1350
辽河路-中植方洲苑(北区),道外,4500
辽河路-辽河小区,道外,750
南直路-宏图小区,道外,1000
太古-太古小区,道外,900
玛克威-滨江凤凰城(南区),道外,1400
辽河路-红旗小区(一区),道外,1400
南直路-校园小区,道外,1000
太古-花园小区,道外,850
辽河路-辽河小区,道外,1700
南极市场-荣耀上城,道外,1900
靖宇-百年新城,道外,2300
太平桥-育英小区,道外,1300
承德广场-丰光江景公寓,道外,1700
太平桥-黎华小区,道外,900
承德广场-太古公馆,道外,2100
太平桥-新乐小区,道外,700
太平桥-永平小区,道外,1400
靖宇-百年新城,道外,1200
南直路-橄榄城,道外,1300
太平桥-新乐小区,道外,1300
三棵树-三棵小区,道外,900
辽河路-富达蓝山,道外,2000
太古-好民居滨江新城(A区),道外,2500
哈东站-南棵绿荫小区成功苑,道外,1500
北环商城-宝宇天邑澜湾,道外,4000
辽河路-红旗小区(一区),道外,1100
大新-方远滨江国际,道外,1800
红旗大街道外段-红平小区,道外,1500
太古-花园小区,道外,700
玛克威-江畔方元五街区,道外,800
三棵树-水利小区,道外,1980
大新-东兴小区,道外,1500
玛克威-龙江小区,道外,800
三棵树-泰达小区,道外,3500
南极市场-荣耀上城,道外,2100
哈东站-南棵绿荫小区理想苑,道外,1600
哈东站-泰富长安城(三期),道外,1500
太古-北七小区,道外,1300
太古-太古时代广场,道外,1800
泰富长安城-泰富长安城(南区),道外,1200
靖宇-台胞小区,道外,650
玛克威-道外南十四小区,道外,2100
太平桥-新乐小区,道外,1000
太平桥-永平小区,道外,1500
南马路-景阳小区,道外,1900
哈东站-南棵绿荫小区同心苑,道外,1000
宏图街-东铁花园,道外,900
太古-太古新天地,道外,400
大新-滨港水岸怡江湾,道外,1600
辽河路-辽河小区,道外,1500
太古-富锦街小区,道外,700
道外周边-景阳SOHO,道外,1800
南直路-和平小区(道外),道外,1600
南直路-和平小区(道外),道外,1150
承德广场-南极街小区,道外,1400
玛克威-滨江凤凰城(一期),道外,1200
靖宇-东升江畔,道外,4500
承德广场-南极国际尚金华府(二期),道外,2800
红旗大街道外段-红平小区,道外,800
辽河路-辽河小区,道外,1500
港务局-陶瓷小区,道外,1300
南直路-药六嘉园,道外,2500
南直路-药六嘉园,道外,2500
靖宇-青年城邦,道外,1700
太古-好民居滨江新城(A区),道外,2300
南直路-药六嘉园,道外,2700
辽河路-红旗小区(二区),道外,1800
南直路-体育小区,道外,900
辽河路-红旗小区(一区),道外,1500
南马路-南马公寓,道外,1600
哈东站-电务段家属楼,道外,1100
南直路-红河教师住宅小区,道外,1800
南直路-建兴小区,道外,1100
靖宇-117小区,道外,900
太古-花园小区,道外,800
红旗大街道外段-红平小区,道外,688
承德街-滨江街100号小区,道外,1800
辽河路-红旗小区(一区),道外,1100
靖宇-靖宇小区,道外,800
太平桥-滨江逸品,道外,2200
辽河路-中植方洲苑(南区),道外,2700
承德广场-丰光江景公寓,道外,1999
南直路-建兴小区,道外,1050
宏伟路-进步小区,道外,750
南极市场-荣耀上城,道外,4000
太平桥-黎华小区,道外,1300
南直路-和平小区(道外),道外,800
辽河路-辽河小区,道外,1280
宏伟路-红河八街区,道外,1700
辽河路-辽河小区,道外,700
辽河路-富达蓝山,道外,2000
玛克威-保障华庭小区,道外,1050
玛克威-道外南十四小区,道外,200
玛克威-保障华庭小区,道外,900
玛克威-荟方里小区,道外,700
太古-崇俭小区,道外,1300
太平桥-黎华小区,道外,1400
玛克威-道外南十四小区,道外,200
承德广场-大水晶街小区,道外,780
玛克威-荟方里小区,道外,700
哈东站-泰富长安城(三期),道外,1600
太平桥-黎华小区,道外,1400
道外周边-恒大锦城,道外,1000
泰富长安城-泰富长安城(南区),道外,1300
南直路-和平小区(道外),道外,1200
太古-太古新天地,道外,750
红旗大街道外段-红平小区,道外,2200
太平桥-黎华小区,道外,1000
宏伟路-宏伟路小区,道外,750
哈东站-电务段家属楼,道外,1000
哈东站-南棵绿荫小区(二期),道外,1600
太平桥-永平小区,道外,2000
南直路-药六嘉园,道外,2500
港务局-陶瓷小区,道外,1300
道外周边-哈东华府,道外,1000
哈东站-南棵绿荫小区成功苑,道外,1300
靖宇-青年城邦,道外,1100
道外周边-景阳SOHO,道外,1600
靖宇-南极国际名优城,道外,1500
靖宇-钱塘小区,道外,700
哈东站-长江小区,道外,1000
玛克威-正阳北小区,道外,1500
宏图街-东铁花园,道外,1200
辽河路-红旗小区(一区),道外,800
靖宇-塘瓷小区,道外,950
辽河路-红旗小区(一区),道外,1000
承德广场-大水晶街小区,道外,900
三棵树-泰达小区,道外,1000
南极市场-荣耀上城,道外,1900
南直路-柏悦星城,道外,2400
太古-悦庭松江,道外,1950
太古-太古时代广场,道外,2000
承德广场-宝宇天邑澜山,道外,4500
大新-北环俊景,道外,600
和平小区-和平小区(南岗),道外,650
哈东站-桦树小区(C区),道外,500
太古-黑航住宅,道外,950
辽河路-红旗小区(二区),道外,700
太平桥-华北小区,道外,750
承德广场-太古公馆,道外,1600
红旗大街道外段-红平小区,道外,1000
承德广场-丰光江景公寓,道外,1999
南直路-橄榄城,道外,1500
大方里-第二生活小区,道外,1200
宏图街-南棵绿荫小区(东区),道外,1300
哈东站-南棵绿荫小区吉祥苑,道外,1500
承德广场-太古公馆,道外,750
辽河路-红旗小区(一区),道外,1300
哈东站-地铁家园东区,道外,1200
道外周边-景阳SOHO,道外,1900
辽河路-红旗小区(一区),道外,1300
靖宇-钱塘小区,道外,800
哈东站-南棵绿荫小区(二期),道外,1200
南极市场-南康小区,道外,900
承德广场-太古公馆,道外,1500
辽河路-红旗小区(二区),道外,200
辽河路-红旗小区(二区),道外,1400
太古-花园小区,道外,700
辽河路-红旗小区(一区),道外,1400
宏伟路-汇雄生活汇,道外,800
南直路-校园小区,道外,950
宏图街-南棵绿荫小区(东区),道外,1350
太古-黑航住宅,道外,950
大新街-长春街197号小区,道外,1000
宏伟路-红河七街区,道外,1300
大方里-大方里小区,道外,450
太古-轩辕花园,道外,1300
三棵树-太平小区(三期),道外,1400
道外周边-景阳SOHO,道外,1900
太平桥-新乐小区,道外,900
靖宇-百年新城,道外,2600
红旗大街道外段-红平小区,道外,1500
大方里-哈尔滨工程大学第三生活小...,道外,2300
大方里-大方里小区,道外,900
玛克威-沿江小区,道外,1050
南极市场-中财雅典城,道外,4000
靖宇-正阳南小区,道外,800
北环商城-宝宇天邑澜湾,道外,3600
承德广场-南极国际尚金华府(二期),道外,2300
道外周边-景阳SOHO,道外,1900
玛克威-正阳北小区,道外,900
太平桥-黎华小区,道外,280
太古-黑航住宅,道外,650
港务局-维也纳河畔新城(东区),道外,2500
南直路-药六嘉园,道外,2300
太平桥-永平小区,道外,200
太平桥-维也纳河畔新城(西区),道外,990
太平桥-滨江逸品,道外,2200
靖宇-同记小区,道外,650
太古-好民居滨江新城(F区),道外,2000
玛克威-航运住宅小区,道外,950
承德广场-南极国际尚金华府(二期),道外,3500
太古-太古新天地,道外,2000
北环商城-宝宇天邑澜湾,道外,850
南直路-建兴小区,道外,1100
玛克威-仁礼星座,道外,2000
太平桥-永平小区,道外,600
靖宇-台胞小区,道外,200
道外周边-哈东华府,道外,990
辽河路-红旗小区(二区),道外,1000
宏伟路-进步小区,道外,1200
南直路-红河教师住宅小区,道外,1500
辽河路-红旗小区(二区),道外,1000
宏图街-报达文化商住小区,道外,1600
南直路-红河教师住宅小区,道外,1500
太古-好民居滨江新城(F区),道外,3000
大新-东兴小区,道外,900
辽河路-红旗小区(二区),道外,1400
太古-太古新天地,道外,1100
太平桥-黎华小区,道外,700
哈东站-南棵绿荫小区百程苑,道外,1250
哈东站-泰富长安城(三期),道外,1200
辽河路-红旗小区(一区),道外,1400
太古-轩辕花园,道外,1300
辽河路-红旗小区(二区),道外,1100
宏伟路-红河五街区,道外,900
辽河路-嵩山小区,道外,270000
南极市场-荣耀上城,道外,850
南直路-建兴小区,道外,1100
大方里-大方里小区,道外,1200
太古-正大龙生花园,道外,1400
南直路-宇轩花园(一期),道外,300
承德广场-大水晶街小区,道外,1600
南极市场-南极国际尚金华府(三期),道外,2500
承德广场-南和街84号小区,道外,850
宏伟路-红河六街区,道外,1000
哈东站-长江小区,道外,1000
南直路-校园小区,道外,1400
靖宇-117小区,道外,700
南极市场-中财雅典城,道外,3000
玛克威-荟方里小区,道外,1000
玛克威-保障华庭小区,道外,1150
哈东站-桦树小区(C区),道外,1700
靖宇-大观园小区,道外,1200
太平桥-上和城,道外,1500
宏伟路-宏伟路小区,道外,550
辽河路-辽河小区,道外,1200
辽河路-辽河小区,道外,1200
靖宇-青年城邦,道外,2300
辽河路-红旗小区(二区),道外,350
太平桥-上和城,道外,3000
宏伟路-红河五街区,道外,1600
哈东站-曙光华丰嘉园,道外,700
哈东站-南棵绿荫小区(二期),道外,1300
大方里-大方里小区,道外,700
南极市场-荣耀上城,道外,2000
南极市场-军康小区,道外,1800
南直路-柏悦星城,道外,1900
宏图街-报达文化商住小区,道外,2500
太古-好民居滨江新城(E区),道外,1500
玛克威-航运住宅小区,道外,1200
太古-好民居滨江新城(F区),道外,1000
道外周边-哈东华府,道外,1000
辽河路-红旗小区(一区),道外,1600
太平桥-永平小区,道外,1800
港务局-陶瓷小区,道外,1300
宏图街-南棵绿荫小区(东区),道外,2300
太古-好民居滨江新城(B区),道外,2500
太平桥-育英小区,道外,1100
辽河路-嵩山小区,道外,750
大方里-大方里小区,道外,1800
太平桥-滨江逸品,道外,1700
大新-北环俊景,道外,1200
承德广场-大水晶街小区,道外,1600
宏伟路-汇雄生活汇,道外,1500
辽河路-辽河小区,道外,2000
哈东站-桦树小区(B区),道外,950
辽河路-红旗小区(一区),道外,1100
道外周边-梧桐郡,道外,1400
南直路-和平小区(道外),道外,1100
南极市场-南坎头道街50号小区,道外,1000
道外周边-景阳SOHO,道外,1700
靖宇-旭光小区,道外,800
南直路-大有坊小区,道外,1600
承德广场-南极街小区,道外,1200
宏伟路-宏伟嘉园,道外,600
太古-南勋社区,道外,1400
靖宇-华乐小区,道外,4000
宏图街-南棵绿荫小区(东区),道外,1700
南极市场-荣耀上城,道外,4500
南极市场-军康小区,道外,2000
辽河路-嵩山小区,道外,1500
承德广场-德胜街小区,道外,850
承德广场-同济小区,道外,600
南直路-宏图小区,道外,1350
大新-滨港水岸怡江湾,道外,1000
南直路-药六嘉园,道外,2500
哈东站-恒大御峰,道外,2200
太古-太古新天地,道外,200
哈东站-哈东新区(E区),道外,1500
三棵树-桦树小区(A区),道外,600
哈东站-恒大御峰,道外,1000
太平桥-新乐小区,道外,800
太平桥-新乐小区,道外,700
太古-好民居滨江新城(E区),道外,1600
南马路-西开原二道街小区,道外,2000
辽河路-中植方洲苑(北区),道外,4200
南极市场-南康小区,道外,1300
承德广场-南极街小区,道外,800
玛克威-竹林小区,道外,1500
大方里-大方里小区,道外,1700
南直路-宇轩花园(一期),道外,2000
太古-轩辕花园,道外,800
太平桥-新乐小区,道外,1100
泰富长安城-泰富长安城(南区),道外,1500
辽河路-红旗小区(一区),道外,1400
南直路-橄榄城,道外,2600
大方里-大方里小区,道外,1700
辽河路-红旗小区(二区),道外,1300
太古-轩辕花园,道外,800
辽河路-红旗小区(一区),道外,1150
泰富长安城-泰富长安城(南区),道外,1500
红旗大街道外段-红平小区,道外,500
南直路-橄榄城,道外,2600
宏南街-红旗小区(一区),道外,1300
辽河路-和平小区(道外),道外,550
南直路-景阳SOHO,道外,1400
道外周边-中财雅典城,道外,1800
南极市场-大水晶街56-1号小区,道外,200
承德广场-北兴教育园(A区),道外,1200
太古-中植方洲苑(南区),道外,1600
辽河路-红旗小区(二区),道外,1100
辽河路-水泵厂家属楼,道外,650
宏伟路-太古时代广场,道外,1200
太古-太古新天地,道外,3000
太古-北七小区,道外,2000
太古-鸿基名苑,道外,1000
靖宇-祥泰名苑(北区),道外,1900
港务局-桦树小区(B区),道外,32000
哈东站-滨港水岸怡江湾,道外,1300
大新-红河五街区,道外,800
宏伟路-福宏名城,道外,1600
南极市场-和平小区(道外),道外,2700
南直路-地铁家园东区,道外,1200
哈东站-水利小区,道外,1500
三棵树-保障华庭小区,道外,850
玛克威-东莱祥泰花园,道外,600
太古-红平小区,道外,200
红旗大街道外段-桦树家园,道外,1300
三棵树-百年新城,道外,1000
靖宇-旭光小区,道外,4583
靖宇,道外,800
宏伟路-红河七街区,道外,1000
三棵树-绿化小区,道外,2500
南直路-柏悦星城,道外,4000
辽河路-辽河小区,道外,700
红旗大街道外段-红平小区,道外,1200
大新-滨港水岸怡江湾,道外,1500
太平桥-黎华小区,道外,1300
大方里-大方里小区,道外,1500
南极市场-肉联小区,道外,200
宏伟路-宏南小区,道外,1300
太古-太古新天地,道外,200
宏南街-辽河小区,道外,1200
辽河路-轩辕花园,道外,800
太古-大水晶街56-1号小区,道外,1500
承德广场-大方里小区,道外,1200
大方里-松乐家园,道外,1000
太平桥-黑航住宅,道外,1700
太古-滨江凤凰城(南区),道外,1100
玛克威-正大龙生花园,道外,1500
太古-南坎小区,道外,950
南极市场-正大龙生花园,道外,1300
太古-泰富长安城(南区),道外,1300
泰富长安城-轴承小区,道外,1000
哈东站-辽河小区,道外,900
辽河路-丽江楼小区,道外,1500
承德广场-江畔方元五街区,道外,2000
玛克威-东方红小区,道外,1500
太古-泰富长安城(三期),道外,800
哈东站-集良小区,道外,1200
靖宇-南棵绿荫小区理想苑,道外,1000
哈东站-和平小区(道外),道外,1200
南直路-上和城,道外,1100
太平桥-东方红小区,道外,1600
太古-新江桥小区,道外,1100
三棵树,道外,800
哈东站-南棵绿荫小区理想苑,道外,1200
玛克威-滨江凤凰城(一期),道外,1250
太平桥-上和城,道外,1600
大新-滨港水岸怡江湾,道外,1000
三棵树-新江桥小区,道外,800
承德广场-大水晶街56-1号小区,道外,1000
玛克威-道外南十四小区,道外,200
太古-好民居滨江新城(C区),道外,2000
辽河路-辽河小区,道外,1500
大方里-大方里小区,道外,1000
玛克威-滨江凤凰城(一期),道外,1000
太平桥-永平小区,道外,260
哈东站-北棵小区(东区),道外,1400
太古-太古新天地,道外,550
南极市场-南极国际尚金华府(三期),道外,3500
玛克威-兴业小区,道外,1380
三棵树-泰达小区,道外,1500
港务局-陶瓷小区,道外,1100
太平桥-育英小区,道外,1500
承德广场-南和街84号小区,道外,1200
玛克威-道外南十四小区,道外,1300
太古-南八道街小区,道外,1500
太平桥-永平小区,道外,2000
三棵树-地铁家园西区,道外,1200
辽河路-红旗小区(二区),道外,1400
玛克威-荟方里小区,道外,600
滨江-好民居滨江新城(G区),道外,1000
港务局-北树小区,道外,1000
辽河路-红旗小区(一区),道外,1500
大方里-大方里小区,道外,1500
南直路-康复小区,道外,1600
辽河路-红旗小区(一区),道外,1300
三棵树-北棵小区(西区),道外,1300
太平桥-黎华小区,道外,1350
辽河路-红旗小区(一区),道外,1000
辽河路-红旗小区(一区),道外,1000
太古-黑航住宅,道外,650
